1666,819,121,3
1667,704,266,3
1668,139,360,3
1669,22,208,3
1670,403,345,3
1671,728,99,3
1672,739,533,4
1673,847,275,4
1674,195,689,3
1675,51,816,3
1676,128,602,3
1677,888,796,4
1678,909,441,4
1679,295,816,4
1680,462,141,3
1681,747,646,4
1682,103,323,3
1683,4,317,3
1684,146,164,3
1685,955,366,4
1686,10,570,3
1687,704,621,4
1688,171,488,3
1689,644,214,3
1690,889,173,4
1691,488,397,3
1692,222,785,4
1693,950,622,4
1694,409,622,4
1695,661,558,4
1696,542,694,4
1697,541,584,4
1698,957,889,4
1699,400,343,3
1700,497,455,3
1701,203,563,3
1702,417,376,3
1703,146,266,3
1704,262,412,3
1705,356,378,3
1706,82,141,3
1707,345,43,3
1708,750,113,3
1709,998,54,4
1710,130,941,4
1711,771,267,4
1712,738,277,4
1713,611,576,4
1714,292,39,3
1715,672,525,4
1716,920,367,4
1717,429,176,3
1718,222,514,3
1719,385,854,4
1720,748,229,3
1721,497,921,4
1722,505,601,4
1723,877,830,4
1724,592,721,4
1725,891,799,4
1726,567,513,4
1727,561,327,3
1728,769,506,4
1729,512,159,3
1730,131,618,3
1731,713,672,4
1732,857,410,4
1733,260,298,3
1734,998,825,4
1735,433,24,3
1736,727,527,4
1737,814,179,3
1738,365,945,4
1739,635,512,4
1740,36,311,3
1741,213,629,3
1742,192,862,4
1743,723,355,4
1744,814,676,4
1745,126,38,3
1746,859,876,4
1747,902,97,3
1748,12,441,3
1749,73,821,3
1750,960,493,4
1751,175,16,3
1752,247,422,3
1753,724,289,4
1754,123,273,3
1755,131,931,4
1756,481,915,4
1757,843,792,4
1758,549,226,3
1759,683,687,4
1760,978,478,4
1761,719,518,4
1762,586,286,3
1763,759,89,3
1764,164,853,4
1765,439,192,3
1766,5,270,3
1767,108,433,3
1768,860,273,4
1769,874,603,4
1770,670,478,4
1771,946,352,4
1772,114,719,3
1773,530,235,3
1774,81,14,2
1775,117,886,4
1776,563,503,4
1777,923,248,4
1778,590,367,3
1779,108,489,3
1780,215,509,3
1781,467,441,3
1782,273,255,3
1783,816,161,3
1784,200,642,3
1785,287,556,3
1786,307,403,3
1787,368,644,4
1788,424,737,4
1789,312,444,3
1790,956,898,4
1791,310,185,3
1792,97,840,3
1793,408,195,3
1794,861,69,3
1795,16,359,3
1796,579,351,3
1797,445,84,3
1798,995,8,4
1799,236,789,4
1800,165,36,3
1801,96,348,3
1802,480,899,4
1803,506,757,4
1804,46,993,4
1805,780,354,4
1806,90,884,3
1807,404,130,3
1808,979,582,4
1809,230,884,4
1810,678,172,3
1811,465,312,3
1812,71,132,3
1813,162,866,4
1814,283,145,3
1815,534,281,3
1816,336,523,3
1817,417,581,3
1818,859,370,4
1819,243,382,3
1820,603,447,4
1821,437,350,3
1822,773,314,4
1823,550,244,3
1824,7,957,3
1825,80,797,3
1826,716,102,3
1827,768,914,4
1828,156,432,3
1829,830,206,4
1830,801,517,4
1831,24,880,3
1832,175,952,4
1833,39,906,3
1834,416,358,3
1835,795,34,3
1836,236,422,3
1837,80,722,3
1838,982,310,4
1839,453,867,4
1840,2,357,3
1841,869,349,4
1842,988,581,4
1843,528,738,4
1844,157,478,3
1845,729,992,4
1846,153,136,3
1847,779,342,4
1848,222,646,3
1849,49,195,3
1850,576,771,4
1851,924,704,4
1852,140,940,4
1853,236,772,4
1854,23,837,3
1855,231,982,4
1856,278,168,3
1857,393,220,3
1858,938,88,4
1859,793,466,4
1860,719,835,4
1861,698,32,3
1862,163,820,3
1863,810,868,4
1864,325,952,4
1865,693,47,3
1866,317,885,4
1867,260,267,3
1868,38,572,3
1869,999,351,4
1870,830,317,4
1871,243,641,3
1872,162,125,3
1873,643,14,3
1874,496,635,4
1875,839,808,4
1876,180,628,3
1877,384,599,3
1878,175,608,3
1879,426,219,3
1880,492,665,4
1881,786,744,4
1882,403,370,3
1883,351,646,3
1884,271,803,4
1885,396,233,3
1886,602,574,4
1887,880,9,3
1888,941,220,4
1889,467,976,4
1890,492,810,4
1891,197,987,4
1892,675,70,3
1893,275,142,3
1894,599,112,3
1895,474,769,4
1896,866,960,4
1897,883,438,4
1898,809,746,4
1899,635,968,4
1900,349,712,4
1901,408,570,3
1902,897,872,4
1903,781,985,4
1904,805,75,3
1905,744,32,3
1906,343,860,4
1907,775,860,4
1908,297,173,3
1909,982,531,4
1910,238,682,3
1911,690,62,3
1912,795,247,4
1913,409,544,3
1914,323,406,3
1915,755,386,4
1916,95,942,4
1917,683,698,4
1918,671,960,4
1919,686,718,4
1920,960,294,4
1921,789,521,4
1922,66,462,3
1923,605,302,3
1924,300,684,3
1925,754,367,4
1926,175,867,4
1927,745,611,4
1928,896,925,4
1929,460,756,4
1930,331,938,4
1931,633,397,4
1932,554,344,3
1933,210,378,3
1934,29,122,3
1935,816,244,4
1936,681,915,4
1937,647,465,4
1938,67,962,4
1939,52,173,3
1940,838,955,4
1941,591,286,3
1942,433,905,4
1943,454,492,3
1944,488,870,4
1945,851,23,3
1946,142,748,3
1947,578,442,4
1948,748,117,3
1949,102,81,3
1950,39,207,3
1951,49,228,3
1952,811,182,3
1953,181,493,3
1954,496,831,4
1955,406,112,3
1956,679,83,3
1957,604,144,3
1958,794,295,4
1959,1000,96,4
1960,166,77,3
1961,605,302,3
1962,170,240,3
1963,290,501,3
1964,781,720,4
1965,882,117,3
1966,300,336,3
1967,127,130,3
1968,372,169,3
1969,970,124,4
1970,924,802,4
1971,882,355,4
1972,121,433,3
1973,163,905,4
1974,758,684,4
1975,460,508,3
1976,448,452,3
1977,35,13,2
1978,68,761,3
1979,494,941,4
1980,132,633,3
1981,716,344,4
1982,59,54,3
1983,106,734,3
1984,512,18,3
1985,689,303,3
1986,843,813,4
1987,989,158,4
1988,413,89,3
1989,172,325,3
1990,364,384,3
1991,872,446,4
1992,100,75,3
1993,889,86,3
1994,508,129,3
1995,887,983,4
1996,174,722,3
1997,705,302,4
1998,906,611,4
1999,43,769,3
2000,380,29,3
2001,578,859,4
2002,518,739,4
2003,125,485,3
2004,704,837,4
2005,286,893,4
2006,381,631,4
2007,229,491,3
2008,811,291,4
2009,679,320,3
2010,680,891,4
2011,936,411,4
2012,890,483,4
2013,674,383,4
2014,97,16,3
2015,489,262,3
2016,709,548,4
2017,552,768,4
2018,715,898,4
2019,902,558,4
2020,204,52,3
2021,978,318,4
2022,11,808,3
2023,844,8,3
2024,538,567,4
2025,73,353,3
2026,670,772,4
2027,696,792,4
2028,935,588,4
2029,433,760,4
2030,562,123,3
2031,82,233,3
2032,818,635,4
2033,185,301,3
2034,361,207,3
2035,2,887,3
2036,415,784,4
2037,224,759,3
2038,558,994,4
2039,53,596,3
2040,212,274,3
2041,863,400,4
2042,821,72,3
2043,164,298,3
2044,296,473,3
2045,800,642,4
2046,975,425,4
2047,832,45,3
2048,368,192,3
2049,855,606,4
2050,705,357,4
2051,413,715,4
2052,420,448,3
2053,404,42,3
2054,89,473,3
2055,839,945,4
2056,223,261,3
2057,136,206,3
2058,438,791,4
2059,222,803,4
2060,954,970,4
2061,740,409,4
2062,389,755,4
2063,613,581,4
2064,851,941,4
2065,893,619,4
2066,899,970,4
2067,34,217,3
2068,428,242,3
2069,160,505,3
2070,823,412,4
2071,828,904,4
2072,441,777,4
2073,311,523,3
2074,168,441,3
2075,651,822,4
2076,14,886,3
2077,848,785,4
2078,892,317,4
2079,769,738,4
2080,345,555,3
2081,800,928,4
2082,948,229,4
2083,295,963,4
2084,755,674,4
2085,469,433,3
2086,658,359,4
2087,827,124,3
2088,937,139,4
2089,214,521,3
2090,905,384,4
2091,739,105,3
2092,277,695,3
2093,277,861,4
2094,153,71,3
2095,649,774,4
2096,362,876,4
2097,180,870,4
2098,372,914,4
2099,702,190,3
2100,690,374,4
2101,71,638,3
2102,990,280,4
2103,743,900,4
2104,623,809,4
2105,579,528,4
2106,807,18,3
2107,516,772,4
2108,541,904,4
2109,812,832,4
2110,360,927,4
2111,908,630,4
2112,490,283,3
2113,6,255,3
2114,737,257,3
2115,958,998,4
2116,546,119,3
2117,844,611,4
2118,222,182,3
2119,954,31,3
2120,211,106,3
2121,188,192,3
2122,546,463,4
2123,222,657,3
2124,894,708,4
2125,101,735,3
2126,257,446,3
2127,133,70,3
2128,153,6,3
2129,996,396,4
2130,810,837,4
2131,28,865,3
2132,262,703,3
2133,300,655,3
2134,813,525,4
2135,422,223,3
2136,669,696,4
2137,978,513,4
2138,408,595,4
2139,174,205,3
2140,990,327,4
2141,885,126,4
2142,149,994,4
2143,681,860,4
2144,317,495,3
2145,677,185,3
2146,240,327,3
2147,172,593,3
2148,596,423,4
2149,679,280,3
2150,13,577,3
2151,466,456,3
2152,730,448,4
2153,425,429,3
2154,456,930,4
2155,224,376,3
2156,213,423,3
2157,718,69,3
2158,646,898,4
2159,863,569,4
2160,63,171,3
2161,672,482,4
2162,926,813,4
2163,949,300,4
2164,961,884,4
2165,720,847,4
2166,496,300,3
2167,942,145,4
2168,836,570,4
2169,144,938,4
2170,906,932,4
2171,293,651,3
2172,227,56,3
2173,216,24,3
2174,138,250,3
2175,806,519,4
2176,975,102,4
2177,619,407,4
2178,992,850,4
2179,813,79,3
2180,401,365,3
2181,421,840,4
2182,613,879,4
2183,969,306,4
2184,67,721,3
2185,130,141,3
2186,515,43,3
2187,777,159,3
2188,706,17,3
2189,123,393,3
2190,362,372,3
2191,984,643,4
2192,833,426,4
2193,851,134,3
2194,706,467,4
2195,113,749,3
2196,161,52,3
2197,403,712,4
2198,206,699,3
2199,393,549,3
2200,490,154,3
2201,345,846,4
2202,239,324,3
2203,938,837,4
2204,222,178,3
2205,453,50,3
2206,662,290,3
2207,15,368,3
2208,478,565,4
2209,974,929,4
2210,75,34,3
2211,648,488,4
2212,321,447,3
2213,332,92,3
2214,369,537,3
2215,680,587,4
2216,109,854,3
2217,36,51,2
2218,329,854,4
2219,673,188,3
2220,481,292,3
2221,331,572,3
2222,279,426,3
2223,492,127,3
2224,691,157,3
2225,765,775,4
2226,598,361,3
2227,211,396,3
2228,361,548,3
2229,765,116,3
2230,912,574,4
2231,373,82,3
2232,467,205,3
2233,834,920,4
2234,822,29,3
2235,190,865,4
2236,785,951,4
2237,776,724,4
2238,112,229,3
2239,962,420,4
2240,186,696,3
2241,356,271,3
2242,846,695,4
2243,510,318,3
2244,94,173,3
2245,593,485,4
2246,767,630,4
2247,813,937,4
2248,652,564,4
2249,544,883,4
2250,707,876,4
2251,427,178,3
2252,14,569,3
2253,211,578,3
2254,136,572,3
2255,44,296,3
2256,114,835,3
2257,214,474,3
2258,471,166,3
2259,788,446,4
2260,912,202,4
2261,165,837,4
2262,180,977,4
2263,459,892,4
2264,31,742,3
2265,116,20,3
2266,559,286,3
2267,58,523,3
2268,372,851,4
2269,337,605,3
2270,201,133,3
2271,880,245,4
2272,199,88,3
2273,968,83,4
2274,252,857,4
2275,884,642,4
2276,246,1000,4
2277,516,303,3
2278,662,983,4
2279,431,855,4
2280,463,373,3
2281,551,825,4
2282,878,723,4
2283,874,233,4
2284,947,897,4
2285,258,653,3
2286,879,912,4
2287,526,334,3
2288,17,237,3
2289,753,135,3
2290,504,786,4
2291,117,199,3
2292,564,335,3
2293,618,72,3
2294,62,318,3
2295,88,514,3
2296,596,982,4
2297,156,301,3
2298,427,775,4
2299,653,175,3
2300,794,413,4
2301,234,498,3
2302,460,193,3
2303,152,208,3
2304,413,332,3
2305,58,324,3
2306,351,465,3
2307,764,305,4
2308,612,483,4
2309,752,808,4
2310,517,594,4
2311,267,570,3
2312,337,305,3
2313,665,101,3
2314,213,620,3
2315,309,752,4
2316,508,891,4
2317,782,694,4
2318,422,337,3
2319,43,966,4
2320,823,966,4
2321,347,9,3
2322,350,955,4
2323,632,699,4
2324,568,547,4
2325,536,268,3
2326,296,794,4
2327,39,157,3
2328,316,467,3
2329,367,896,4
2330,538,611,4
2331,758,330,4
2332,170,164,3
2333,86,808,3
2334,134,418,3
2335,165,920,4
2336,912,550,4
2337,187,291,3
2338,79,77,3
2339,646,416,4
2340,375,3,3
2341,522,529,4
2342,992,236,4
2343,451,796,4
2344,972,282,4
2345,209,522,3
2346,583,783,4
2347,383,30,3
2348,265,980,4
2349,938,447,4
2350,828,683,4
2351,642,724,4
2352,738,324,4
2353,588,665,4
2354,184,110,3
2355,409,60,3
2356,500,76,3
2357,779,22,3
2358,625,565,4
2359,294,640,3
2360,160,77,3
2361,390,551,3
2362,625,437,4
2363,628,367,3
2364,344,624,3
2365,133,464,3
2366,532,187,3
2367,996,746,4
2368,740,563,4
2369,418,179,3
2370,899,8,3
2371,711,81,3
2372,376,376,3
2373,460,348,3
2374,259,504,3
2375,6,597,3
2376,393,179,3
2377,381,346,3
2378,93,986,4
2379,286,422,3
2380,784,352,4
2381,308,97,3
2382,871,869,4
2383,196,630,3
2384,676,334,4
2385,590,760,4
2386,670,136,3
2387,205,678,3
2388,133,511,3
2389,279,981,4
2390,110,353,3
2391,731,754,4
2392,629,894,4
2393,129,976,4
2394,453,278,3
2395,672,332,4
2396,715,99,3
2397,250,279,3
2398,559,961,4
2399,172,922,4
2400,1000,77,4
2401,93,557,3
2402,909,125,4
2403,26,586,3
2404,547,295,3
2405,890,518,4
2406,336,322,3
2407,783,523,4
2408,900,768,4
2409,623,610,4
2410,963,361,4
2411,374,295,3
2412,143,498,3
2413,191,577,3
2414,642,492,4
2415,370,579,3
2416,553,81,3
2417,137,874,4
2418,411,475,3
2419,994,515,4
2420,209,464,3
2421,646,446,4
2422,414,302,3
2423,550,19,3
2424,856,541,4
2425,768,537,4
2426,208,392,3
2427,840,277,4
2428,508,453,3
2429,265,164,3
2430,520,297,3
2431,774,383,4
2432,300,437,3
2433,480,832,4
2434,123,445,3
2435,223,179,3
2436,245,620,3
2437,734,438,4
2438,602,595,4
2439,363,400,3
2440,210,66,3
2441,140,716,3
2442,792,97,3
2443,587,45,3
2444,133,316,3
2445,919,909,4
2446,207,724,3
2447,601,512,4
2448,611,782,4
2449,851,744,4
2450,902,961,4
2451,593,96,3
2452,643,458,4
2453,826,830,4
2454,517,663,4
2455,328,929,4
2456,214,561,3
2457,173,349,3
2458,951,663,4
2459,827,851,4
2460,734,124,3
2461,559,630,4
2462,592,539,4
2463,799,525,4
2464,718,575,4
2465,6,55,2
2466,835,713,4
2467,517,558,4
2468,820,357,4
2469,486,748,4
2470,172,387,3
2471,868,784,4
2472,965,165,4
2473,41,155,3
2474,811,642,4
2475,917,424,4
2476,553,522,4
2477,149,370,3
2478,183,572,3
2479,339,873,4
2480,447,673,4
2481,605,245,3
2482,5,715,3
2483,734,604,4
2484,150,96,3
2485,672,357,4
2486,491,835,4
2487,177,120,3
2488,127,258,3
2489,920,8,3
2490,928,36,3
2491,490,167,3
2492,731,63,3
2493,199,245,3
2494,168,57,3
2495,694,419,4
2496,725,177,3
2497,641,379,4
2498,867,511,4
2499,953,445,4
2500,920,893,4
2501,564,819,4
2502,157,183,3
2503,79,332,3
2504,106,609,3
2505,504,998,4
2506,288,828,4
2507,591,520,4
2508,251,753,4
2509,869,651,4
2510,390,927,4
2511,893,68,3
2512,765,693,4
2513,505,303,3
2514,523,836,4
2515,861,673,4
2516,494,52,3
2517,495,365,3
2518,469,551,4
2519,691,575,4
2520,996,696,4
2521,689,46,3
2522,160,132,3
2523,16,19,2
2524,331,530,3
2525,657,694,4
2526,314,130,3
2527,514,211,3
2528,779,137,3
2529,606,450,4
2530,782,763,4
2531,731,278,4
2532,779,226,4
2533,668,152,3
2534,541,288,3
2535,679,705,4
2536,171,175,3
2537,586,375,3
2538,581,987,4
2539,416,62,3
2540,883,95,3
2541,123,817,3
2542,828,708,4
2543,948,648,4
2544,261,341,3
2545,150,486,3
2546,423,971,4
2547,716,511,4
2548,813,385,4
2549,240,754,3
2550,183,512,3
2551,914,471,4
2552,44,517,3
2553,996,121,4
2554,669,755,4
2555,732,934,4
2556,106,512,3
2557,878,763,4
2558,198,95,3
2559,972,1000,4
2560,585,739,4
2561,20,137,3
2562,190,880,4
2563,479,961,4
2564,46,744,3
2565,566,398,3
2566,608,39,3
2567,224,871,4
2568,413,287,3
2569,14,623,3
2570,574,188,3
2571,870,670,4
2572,85,61,3
2573,331,565,3
2574,310,362,3
2575,531,97,3
2576,945,577,4
2577,662,264,3
2578,296,863,4
2579,53,363,3
2580,688,787,4
2581,20,327,3
2582,282,154,3
2583,49,695,3
2584,474,859,4
2585,745,64,3
2586,908,764,4
2587,977,684,4
2588,203,598,3
2589,512,516,4
2590,418,390,3
2591,469,718,4
2592,17,263,3
2593,554,307,3
2594,298,59,3
2595,462,217,3
2596,894,538,4
2597,401,424,3
2598,701,362,4
2599,557,104,3
2600,877,838,4
2601,644,378,4
2602,693,599,4
2603,640,890,4
2604,520,513,4
2605,495,12,3
2606,891,884,4
2607,324,173,3
2608,345,135,3
2609,595,811,4
2610,739,821,4
2611,222,981,4
2612,587,277,3
2613,428,477,3
2614,155,23,3
2615,293,203,3
2616,959,497,4
2617,65,219,3
2618,983,363,4
2619,709,580,4
2620,432,926,4
2621,891,744,4
2622,87,780,3
2623,881,561,4
2624,794,600,4
2625,671,891,4
2626,95,308,3
2627,242,933,4
2628,114,26,3
2629,952,262,4
2630,508,628,4
2631,978,909,4
2632,761,52,3
2633,199,400,3
2634,90,510,3
2635,286,205,3
2636,657,917,4
2637,334,458,3
2638,966,373,4
2639,999,273,4
2640,986,432,4
2641,325,366,3
2642,428,445,3
2643,541,178,3
2644,262,543,3
2645,167,25,3
2646,524,190,3
2647,479,256,3
2648,466,229,3
2649,234,843,4
2650,530,44,3
2651,811,529,4
2652,338,625,3
2653,197,905,4
2654,110,181,3
2655,355,718,4
2656,42,871,3
2657,762,536,4
2658,179,831,4
2659,1,432,3
2660,646,419,4
2661,510,957,4
2662,269,159,3
2663,993,875,4
2664,252,601,3
2665,477,528,4
2666,282,44,3
2667,951,668,4
2668,543,426,3
2669,433,254,3
2670,846,591,4
2671,93,426,3
2672,128,722,3
2673,922,276,4
2674,235,166,3
2675,381,290,3
2676,596,143,3
2677,612,258,3
2678,843,685,4
2679,619,505,4
2680,246,770,4
2681,295,5,3
2682,505,446,3
2683,201,678,3
2684,378,51,3
2685,392,156,3
2686,806,377,4
2687,500,520,4
2688,831,600,4
2689,768,98,3
2690,983,303,4
2691,120,112,3
2692,430,709,4
2693,971,176,4
2694,629,126,3
2695,881,67,3
2696,502,695,4
2697,157,198,3
2698,206,82,3
2699,499,173,3
2700,992,676,4
2701,110,793,3
2702,981,548,4
2703,563,948,4
2704,245,862,4
2705,466,88,3
2706,160,198,3
2707,663,574,4
2708,686,268,3
2709,519,538,4
2710,309,792,4
2711,934,36,3
2712,486,547,4
2713,721,749,4
2714,568,753,4
2715,571,249,3
2716,893,86,3
2717,83,737,3
2718,813,715,4
2719,287,879,4
2720,673,650,4
2721,528,250,3
2722,842,30,3
2723,370,83,3
2724,915,400,4
2725,630,298,3
2726,825,669,4
2727,545,920,4
2728,867,419,4
2729,466,517,3
2730,924,842,4
2731,925,539,4
2732,402,914,4
2733,807,589,4
2734,24,888,3
2735,151,914,4
2736,12,660,3
2737,291,660,3
2738,272,69,3
2739,904,389,4
2740,450,280,3
2741,71,978,4
2742,634,193,3
2743,373,997,4
2744,117,10,3
2745,789,390,4
2746,590,22,3
2747,678,221,3
2748,361,541,3
2749,920,930,4
2750,702,10,3
2751,830,279,4
2752,944,816,4
2753,363,379,3
2754,91,36,3
2755,766,711,4
2756,910,635,4
2757,653,337,3
2758,336,550,3
2759,795,773,4
2760,255,752,4
2761,23,684,3
2762,785,732,4
2763,267,306,3
2764,508,139,3
2765,775,158,3
2766,488,940,4
2767,880,516,4
2768,857,805,4
2769,143,28,3
2770,138,274,3
2771,315,184,3
2772,767,433,4
2773,45,581,3
2774,292,263,3
2775,662,872,4
2776,440,133,3
2777,700,930,4
2778,579,774,4
2779,399,103,3
2780,511,917,4
2781,286,124,3
2782,938,800,4
2783,899,226,4
2784,124,530,3
2785,404,574,3
2786,655,875,4
2787,932,15,3
2788,266,264,3
2789,891,62,3
2790,365,737,4
2791,906,395,4
2792,246,406,3
2793,587,300,3
2794,796,626,4
2795,406,301,3
2796,891,207,4
2797,804,744,4
2798,974,994,4
2799,240,561,3
2800,997,529,4
2801,471,6,3
2802,29,161,3
2803,849,746,4
2804,593,406,3
2805,174,659,3
2806,275,118,3
2807,823,302,4
2808,21,661,3
2809,326,739,4
2810,728,978,4
2811,190,651,3
2812,179,73,3
2813,266,693,3
2814,695,238,3
2815,608,82,3
2816,393,791,4
2817,628,222,3
2818,464,377,3
2819,695,935,4
2820,651,216,3
2821,599,234,3
2822,608,953,4
2823,871,468,4
2824,110,105,3
2825,80,621,3
2826,930,347,4
2827,687,188,3
2828,407,320,3
2829,772,636,4
2830,548,496,4
2831,754,83,3
2832,416,685,4
2833,160,351,3
2834,358,437,3
2835,537,150,3
2836,958,299,4
2837,967,50,4
2838,113,783,3
2839,766,544,4
2840,779,546,4
2841,320,97,3
2842,175,760,3
2843,119,5,3
2844,474,720,4
2845,680,907,4
2846,862,234,4
2847,825,649,4
2848,455,540,3
2849,990,621,4
2850,500,679,4
2851,728,896,4
2852,99,873,3
2853,442,958,4
2854,277,725,4
2855,296,37,3
2856,715,783,4
2857,677,159,3
2858,823,176,3
2859,281,1000,4
2860,971,401,4
2861,497,494,3
2862,443,44,3
2863,521,891,4
2864,311,785,4
2865,856,228,4
2866,109,67,3
2867,34,751,3
2868,591,370,3
2869,920,92,4
2870,199,756,3
2871,842,439,4
2872,618,153,3
2873,754,936,4
2874,850,381,4
2875,757,633,4
2876,516,813,4
2877,841,479,4
2878,144,402,3
2879,776,229,4
2880,416,619,4
2881,629,486,4
2882,546,91,3
2883,916,258,4
2884,3,243,3
2885,295,871,4
2886,34,395,3
2887,795,830,4
2888,606,505,4
2889,161,449,3
2890,35,727,3
2891,662,466,4
2892,814,460,4
2893,593,748,4
2894,586,705,4
2895,928,28,3
2896,313,736,4
2897,258,487,3
2898,665,171,3
2899,349,348,3
2900,994,117,4
2901,366,820,4
2902,454,422,3
2903,984,334,4
2904,813,283,4
2905,502,106,3
2906,29,23,2
2907,927,77,4
2908,441,167,3
2909,487,270,3
2910,763,863,4
2911,194,186,3
2912,740,323,4
2913,55,718,3
2914,336,707,4
2915,651,58,3
2916,415,976,4
2917,349,178,3
2918,186,468,3
2919,942,748,4
2920,676,763,4
2921,157,911,4
2922,407,216,3
2923,79,336,3
2924,605,85,3
2925,107,780,3
2926,671,814,4
2927,83,509,3
2928,40,227,3
2929,287,109,3
2930,813,261,4
2931,525,40,3
2932,21,536,3
2933,94,640,3
2934,74,224,3
2935,920,971,4
2936,68,51,3
2937,927,619,4
2938,258,434,3
2939,449,661,4
2940,204,173,3
2941,519,969,4
2942,497,635,4
2943,658,542,4
2944,836,551,4
2945,665,198,3
2946,448,394,3
2947,482,695,4
2948,757,484,4
2949,657,115,3
2950,748,137,3
2951,49,19,2
2952,147,149,3
2953,267,723,3
2954,279,304,3
2955,529,439,3
2956,86,831,3
2957,131,421,3
2958,576,387,3
2959,781,441,4
2960,986,9,3
2961,386,227,3
2962,526,128,3
2963,362,911,4
2964,956,248,4
2965,790,737,4
2966,372,316,3
2967,780,459,4
2968,7,848,3
2969,853,600,4
2970,469,864,4
2971,382,969,4
2972,150,950,4
2973,188,264,3
2974,393,120,3
2975,552,940,4
2976,986,191,4
2977,438,850,4
2978,885,410,4
2979,855,480,4
2980,750,359,4
2981,962,857,4
2982,420,595,4
2983,979,499,4
2984,605,930,4
2985,180,599,3
2986,746,324,4
2987,42,999,4
2988,714,735,4
2989,562,869,4
2990,65,916,3
2991,1000,933,4
2992,411,766,4
2993,246,507,3
2994,971,800,4
2995,747,3,3
2996,752,820,4
2997,496,417,3
2998,785,600,4
2999,335,47,3
3000,413,139,3
3001,851,349,4
3002,795,129,3
3003,501,195,3
3004,633,301,3
3005,589,65,3
3006,251,278,3
3007,965,450,4
3008,731,762,4
3009,360,960,4
3010,363,218,3
3011,286,831,4
3012,892,636,4
3013,362,830,4
3014,163,458,3
3015,103,61,3
3016,432,801,4
3017,675,706,4
3018,218,707,3
3019,150,796,3
3020,29,580,3
3021,492,16,3
3022,918,268,4
3023,605,459,4
3024,264,727,3
3025,542,162,3
3026,356,899,4
3027,717,413,4
3028,394,358,3
3029,392,880,4
3030,732,552,4
3031,343,314,3
3032,539,42,3
3033,563,512,4
3034,777,661,4
3035,554,12,3
3036,80,462,3
3037,807,115,3
3038,242,795,4
3039,831,142,3
3040,191,690,3
3041,114,140,3
3042,751,515,4
3043,696,46,3
3044,311,281,3
3045,934,130,4
3046,628,199,3
3047,44,663,3
3048,470,977,4
3049,788,406,4
3050,353,321,3
3051,136,763,3
3052,631,67,3
3053,255,428,3
3054,964,739,4
3055,890,227,4
3056,219,871,4
3057,62,355,3
3058,880,124,4
3059,215,528,3
3060,200,202,3
3061,614,178,3
3062,578,990,4
3063,514,7,3
3064,394,925,4
3065,17,517,3
3066,53,426,3
3067,682,22,3
3068,438,769,4
3069,593,89,3
3070,487,45,3
3071,532,988,4
3072,580,128,3
3073,852,795,4
3074,24,964,3
3075,125,176,3
3076,908,597,4
3077,596,943,4
3078,101,838,3
3079,928,558,4
3080,290,23,3
3081,378,178,3
3082,770,143,3
3083,198,647,3
3084,527,401,3
3085,828,534,4
3086,882,457,4
3087,278,338,3
3088,315,883,4
3089,630,374,4
3090,183,837,4
3091,554,251,3
3092,192,809,4
3093,303,857,4
3094,968,592,4
3095,339,725,4
3096,990,737,4
3097,259,810,4
3098,733,136,3
3099,999,438,4
3100,380,692,4
3101,892,546,4
3102,154,773,3
3103,354,934,4
3104,854,855,4
3105,648,683,4
3106,605,796,4
3107,461,304,3
3108,443,841,4
3109,352,239,3
3110,141,499,3
3111,477,74,3
3112,314,689,4
3113,300,666,3
3114,411,745,4
3115,279,986,4
3116,61,337,3
3117,86,639,3
3118,297,618,3
3119,800,146,3
3120,944,811,4
3121,120,356,3
3122,677,263,3
3123,923,817,4
3124,605,435,4
3125,605,841,4
3126,929,515,4
3127,94,320,3
3128,179,520,3
3129,164,312,3
3130,930,700,4
3131,149,70,3
3132,739,561,4
3133,525,345,3
3134,507,981,4
3135,382,576,3
3136,731,77,3
3137,53,391,3
3138,740,610,4
3139,1,256,3
3140,502,99,3
3141,321,435,3
3142,493,137,3
3143,892,99,3
3144,176,278,3
3145,873,187,4
3146,531,16,3
3147,110,743,3
3148,462,279,3
3149,23,118,3
3150,522,799,4
3151,258,274,3
3152,726,312,4
3153,121,543,3
3154,171,953,4
3155,262,437,3
3156,471,232,3
3157,108,458,3
3158,931,762,4
3159,986,134,4
3160,227,784,4
3161,114,340,3
3162,555,745,4
3163,886,155,4
3164,566,107,3
3165,641,183,3
3166,849,116,3
3167,2,599,3
3168,450,393,3
3169,25,924,3
3170,980,567,4
3171,781,89,3
3172,219,384,3
3173,146,800,3
3174,152,328,3
3175,359,528,3
3176,418,340,3
3177,649,638,4
3178,646,89,3
3179,479,133,3
3180,203,481,3
3181,809,866,4
3182,644,290,3
3183,517,565,4
3184,983,256,4
3185,942,575,4
3186,358,99,3
3187,394,404,3
3188,718,989,4
3189,194,375,3
3190,94,704,3
3191,343,975,4
3192,986,337,4
3193,901,22,3
3194,832,127,3
3195,747,69,3
3196,443,56,3
3197,410,477,3
3198,418,563,3
3199,222,555,3
3200,397,464,3
3201,27,560,3
3202,679,109,3
3203,508,74,3
3204,823,443,4
3205,366,603,3
3206,257,551,3
3207,213,313,3
3208,429,93,3
3209,767,191,3
3210,458,29,3
3211,510,330,3
3212,254,192,3
3213,395,547,3
3214,435,139,3
3215,697,373,4
3216,459,46,3
3217,788,599,4
3218,100,257,3
3219,385,197,3
